,lon,lat,val
0,-87.54536585365842,41.64459459459438,0.2697278524545388
1,-87.5331707317072,41.64459459459438,0.27929235345402886
2,-87.61853658536576,41.653603603603386,0.3406160939774998
3,-87.60634146341454,41.653603603603386,0.29182599237521084
4,-87.59414634146331,41.653603603603386,0.3024884369928198
5,-87.58195121951209,41.653603603603386,0.46241419113746507
6,-87.56975609756087,41.653603603603386,0.36512180542226735
7,-87.55756097560965,41.653603603603386,0.3055202327687913
8,-87.54536585365842,41.653603603603386,0.28287806748725
9,-87.5331707317072,41.653603603603386,0.2912934897506761
10,-87.6429268292682,41.66261261261239,0.2465366658786003
11,-87.63073170731698,41.66261261261239,0.30030478316243736
12,-87.61853658536576,41.66261261261239,0.30060815255446316
13,-87.60634146341454,41.66261261261239,0.3193481217624379
14,-87.59414634146331,41.66261261261239,0.25902627891465163
15,-87.58195121951209,41.66261261261239,0.28396312750661257
16,-87.56975609756087,41.66261261261239,0.33127128130228445
17,-87.55756097560965,41.66261261261239,0.3114017229883595
18,-87.54536585365842,41.66261261261239,0.3281142898460372
19,-87.5331707317072,41.66261261261239,0.3263812816237006
20,-87.65512195121943,41.6716216216214,0.3224638430639826
21,-87.6429268292682,41.6716216216214,0.29007126967524244
22,-87.63073170731698,41.6716216216214,0.26200550588060156
23,-87.61853658536576,41.6716216216214,0.2892301249055251
24,-87.60634146341454,41.6716216216214,0.27164966820565106
25,-87.59414634146331,41.6716216216214,0.2669388160980087
26,-87.58195121951209,41.6716216216214,0.17127522980023885
27,-87.56975609756087,41.6716216216214,0.2752441676953128
28,-87.55756097560965,41.6716216216214,0.3072173355382979
29,-87.54536585365842,41.6716216216214,0.32534910569519665
30,-87.5331707317072,41.6716216216214,0.43637997270465195
31,-87.67951219512187,41.680630630630404,0.3043892099621448
32,-87.66731707317065,41.680630630630404,0.2899924707115143
33,-87.65512195121943,41.680630630630404,0.2637622177562289
34,-87.6429268292682,41.680630630630404,0.2621850533981402
35,-87.63073170731698,41.680630630630404,0.250721439076222
36,-87.61853658536576,41.680630630630404,0.21915047319089065
37,-87.60634146341454,41.680630630630404,0.3609374951549318
38,-87.59414634146331,41.680630630630404,0.250175894286286
39,-87.58195121951209,41.680630630630404,0.21536577962862194
40,-87.56975609756087,41.680630630630404,0.0
41,-87.55756097560965,41.680630630630404,0.3129556354031218
42,-87.54536585365842,41.680630630630404,0.3281382683610705
43,-87.5331707317072,41.680630630630404,0.35302282429099746
44,-87.72829268292676,41.68963963963941,0.2689673953776853
45,-87.71609756097554,41.68963963963941,0.32538104761309794
46,-87.70390243902432,41.68963963963941,0.209898029711893
47,-87.6917073170731,41.68963963963941,0.337560507027794
48,-87.67951219512187,41.68963963963941,0.34097786734214525
49,-87.66731707317065,41.68963963963941,0.29894345599601013
50,-87.65512195121943,41.68963963963941,0.2829585687366959
51,-87.6429268292682,41.68963963963941,0.24943198302749484
52,-87.63073170731698,41.68963963963941,0.253817383377417
53,-87.61853658536576,41.68963963963941,0.23854209251792946
54,-87.60634146341454,41.68963963963941,0.3431926202622432
55,-87.59414634146331,41.68963963963941,0.08102358511954626
56,-87.58195121951209,41.68963963963941,0.2515758690075658
57,-87.56975609756087,41.68963963963941,0.2769006554881308
58,-87.55756097560965,41.68963963963941,0.2865980387235297
59,-87.54536585365842,41.68963963963941,0.2855678713304973
60,-87.5331707317072,41.68963963963941,0.28658369098130226
61,-87.71609756097554,41.698648648648415,0.2797976350475063
62,-87.70390243902432,41.698648648648415,0.24995625200364066
63,-87.67951219512187,41.698648648648415,0.33613377680347667
64,-87.66731707317065,41.698648648648415,0.24834122900003355
65,-87.65512195121943,41.698648648648415,0.21573100557659547
66,-87.6429268292682,41.698648648648415,0.19392072952583886
67,-87.63073170731698,41.698648648648415,0.24278021243877676
68,-87.61853658536576,41.698648648648415,0.21317652195149417
69,-87.60634146341454,41.698648648648415,0.2114556449946354
70,-87.59414634146331,41.698648648648415,0.2546482796336743
71,-87.58195121951209,41.698648648648415,0.275569545245747
72,-87.56975609756087,41.698648648648415,0.3006355316987959
73,-87.55756097560965,41.698648648648415,0.3331098342760004
74,-87.54536585365842,41.698648648648415,0.29938706373483304
75,-87.5331707317072,41.698648648648415,0.22266985904157358
76,-87.71609756097554,41.70765765765742,0.2655389938494863
77,-87.67951219512187,41.70765765765742,0.27681460929121743
78,-87.66731707317065,41.70765765765742,0.24532908985876023
79,-87.65512195121943,41.70765765765742,0.20274758195533668
80,-87.6429268292682,41.70765765765742,0.20741500871537266
81,-87.63073170731698,41.70765765765742,0.23964509628183328
82,-87.61853658536576,41.70765765765742,0.25977745607624636
83,-87.60634146341454,41.70765765765742,0.26184882598833165
